"","verbatim_name","usageKey","scientificName","status","rank","matchType","confidence","acceptedUsageKey","kingdomKey","phylumKey","classKey","orderKey","familyKey"
"8233","Nomada bifasciata",1343892,"Nomada bifasciata Olivier, 1811","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8234","Nomada conjungens",1343331,"Nomada conjungens Herrich-Schäffer, 1839","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8235","Nomada distinguenda",1343736,"Nomada distinguenda Morawitz, 1874","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8236","Nomada emarginata",1343584,"Nomada emarginata Morawitz, 1877","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8237","Nomada errans",1343552,"Nomada errans Lepeletier, 1841","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8238","Nomada fabriciana",1343441,"Nomada fabriciana (Linnaeus, 1767)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8239","Nomada facilis",1343416,"Nomada facilis Schwarz, 1967","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8240","Nomada femoralis",1343357,"Nomada femoralis Morawitz, 1869","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8241","Nomada ferruginata",1343309,"Nomada ferruginata (Linnaeus, 1767)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8242","Nomada flava",1343896,"Nomada flava Panzer, 1798","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8243","Nomada flavoguttata",1344004,"Nomada flavoguttata (Kirby, 1802)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8244","Nomada flavopicta",1343989,"Nomada flavopicta (Kirby, 1802)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8245","Nomada fucata",1343957,"Nomada fucata Panzer, 1798","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8246","Nomada fulvicornis",1343909,"Nomada fulvicornis Fabricius, 1793","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8247","Nomada fuscicornis",1343831,"Nomada fuscicornis Nylander, 1848","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8248","Nomada glabella",6096990,"Nomada glabella Thomson, 1870","SYNONYM","SPECIES","EXACT",98,1343704,1,54,216,1457,4334
"8249","Nomada goodeniana",1343694,"Nomada goodeniana (Kirby, 1802)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8250","Nomada guttulata",1343512,"Nomada guttulata Schenck, 1861","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8251","Nomada integra",1343808,"Nomada integra Brullé, 1832","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8252","Nomada lathburiana",1343389,"Nomada lathburiana (Kirby, 1802)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8253","Nomada leucophthalma",1343697,"Nomada leucophthalma (Kirby, 1802)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8254","Nomada marshamella",1343878,"Nomada marshamella (Kirby, 1802)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8255","Nomada melathoracica",1343800,"Nomada melathoracica Imhoff, 1834","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8256","Nomada mutica",1343514,"Nomada mutica Morawitz, 1872","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8257","Nomada obscura",1343303,"Nomada obscura Zetterstedt, 1838","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8258","Nomada obtusifrons",1343247,"Nomada obtusifrons Nylander, 1848","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8259","Nomada opaca",1343952,"Nomada opaca Alfken, 1913","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8260","Nomada panzeri",1343704,"Nomada panzeri Lepeletier, 1841","ACCEPTED","SPECIES","EXACT",98,NA,1,54,216,1457,4334
"8261","Nomada pleurosticta",1343432,"Nomada pleurosticta Herrich-Schäffer, 1839","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8262","Nomada ruficornis",1343608,"Nomada ruficornis (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8263","Nomada rufipes",1343593,"Nomada rufipes Fabricius, 1793","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8264","Nomada sexfasciata",1343381,"Nomada sexfasciata Panzer, 1799","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8265","Nomada sheppardana",1343367,"Nomada sheppardana (Kirby, 1802)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8266","Nomada signata",1343261,"Nomada signata Jurine, 1807","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8267","Nomada similis",1343234,"Nomada similis Morawitz, 1872","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8268","Nomada stigma",1343922,"Nomada stigma Fabricius, 1804","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8269","Nomada striata",1343885,"Nomada striata Fabricius, 1793","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8270","Nomada succincta",1343826,"Nomada succincta Panzer, 1798","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8271","Nomada villosa",1343495,"Nomada villosa Thomson, 1870","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8272","Nomada zonata",1343298,"Nomada zonata Panzer, 1798","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8273","Thyreus orbatus",1344902,"Thyreus orbatus (Lepeletier, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8274","Xylocopa violacea",1342108,"Xylocopa violacea (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4334
"8275","Arge berberidis",6096907,"Arge berberidis Schrank, 1802","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7902
"8276","Arge ciliaris",6096913,"Arge ciliaris (Linnaeus, 1767)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7902
"8277","Arge cyanocrocea",5868173,"Arge cyanocrocea (Forster, 1771)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7902
"8278","Arge dimidiata",6096914,"Arge dimidiata (Fallén, 1808)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7902
"8279","Arge enodis",6096919,"Arge enodis (Linnaeus, 1767)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7902
"8280","Arge fuscipes",6096908,"Arge fuscipes (Fallén, 1808)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7902
"8281","Arge gracilicornis",6096915,"Arge gracilicornis (Klug, 1814)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7902
"8282","Arge melanochra",6096910,"Arge melanochra (Gmelin, 1790)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7902
"8283","Arge ochropus",6096911,"Arge ochropus (Gmelin, 1790)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7902
"8284","Arge pagana",6096917,"Arge pagana (Panzer, 1798)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7902
"8285","Arge rustica",6096912,"Arge rustica (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7902
"8286","Arge ustulata",6096918,"Arge ustulata (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7902
"8287","Aulacus striatus",1248968,"Aulacus striatus Jurine, 1807","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4335
"8288","Bethylus dendrophilus",5759904,"Bethylus dendrophilus Richards, 1939","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4336
"8289","Bethylus fuscicornis",5759905,"Bethylus fuscicornis (Jurine, 1807)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4336
"8290","Epyris brevipennis",4492591,"Epyris brevipennis Kieffer, 1906","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4336
"8291","Epyris niger",4492587,"Epyris niger Westwood, 1832","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4336
"8292","Adelius subfasciatus",1254581,"Adelius subfasciatus Haliday, 1833","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8293","Aleiodes dissector",1265051,"Aleiodes dissector (Nees, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8294","Aleiodes gastritor",1264929,"Aleiodes gastritor (Thunberg, 1822)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8295","Aleiodes leptofemur",8934989,"Aleiodes leptofemur van Achterberg & Shaw, 2016","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8296","Aleiodes pictus",1264720,"Aleiodes pictus (Herrich-Schaffer, 1838)","SYNONYM","SPECIES","EXACT",98,1264719,1,54,216,1457,6910
"8297","Aleiodes praetor",1264826,"Aleiodes praetor (Reinhard, 1863)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8298","Alysia manducator",5023730,"Alysia manducator (Panzer, 1799)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8299","Bassus calculator",1270912,"Bassus calculator (Fabricius, 1798)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8300","Bracon hebetor",4298666,"Bracon hebetor Say, 1836","SYNONYM","SPECIES","EXACT",98,1272168,1,54,216,1457,6910
"8301","Cenocoelius aartseni",1263710,"Cenocoelius aartseni (van Achterberg, 1994)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8302","Chasmodon apterus",1272591,"Chasmodon apterus (Nees, 1812)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8303","Clinocentrus cunctator",1254799,"Clinocentrus cunctator (Haliday, 1836)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8304","Coeloides melanotus",1253993,"Coeloides melanotus Wesmael, 1838","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8305","Cotesia glomerata",1257656,"Cotesia glomerata (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8306","Cremnops desertor",1263231,"Cremnops desertor (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8307","Dinocampus coccinellae",1252429,"Dinocampus coccinellae (Schrank, 1802)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8308","Doryctes heydenii",1252388,"Doryctes heydenii Reinhard, 1865","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8309","Earinus elator",5024693,"Earinus elator (Fabricius, 1804)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8310","Helcon angustator",1250849,"Helcon angustator Nees, 1812","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8311","Helconidea dentator",1260397,"Helconidea dentator (Fabricius, 1804)","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,1457,6910
"8312","Helconidea ruspator",1260407,"Helconidea ruspator (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8313","Heterogamus dispar",1251617,"Heterogamus dispar (Haliday, 1833)","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,1457,6910
"8314","Macrocentrus bicolor",1255265,"Macrocentrus bicolor Curtis, 1833","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8315","Macrocentrus collaris",1255346,"Macrocentrus collaris (Spinola, 1808)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8316","Macrocentrus kurnakovi",1255282,"Macrocentrus kurnakovi Tobias, 1976","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8317","Meteorus cinctellus",1266400,"Meteorus cinctellus (Spinola, 1808)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8318","Meteorus colon",1266297,"Meteorus colon (Haliday, 1835)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8319","Meteorus ictericus",1266104,"Meteorus ictericus (Nees, 1811)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8320","Microtypus wesmaelii",1250401,"Microtypus wesmaelii Ratzeburg, 1848","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8321","Orionis erratus",1251947,"Orionis Shaw, 1987","ACCEPTED","GENUS","HIGHERRANK",94,NA,1,54,216,1457,6910
"8322","Perilitus rutilus",1250518,"Perilitus rutilus (Nees, 1811)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8323","Phanerotoma dentata",1259740,"Phanerotoma dentata (Panzer, 1805)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8324","Proterops nigripennis",1254484,"Proterops nigripennis Wesmael, 1835","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8325","Pygostolus otiorhynchi",5023202,"Pygostolus otiorhynchi (Boudier, 1834)","SYNONYM","SPECIES","EXACT",98,9782998,1,54,216,1457,6910
"8326","Pygostolus sticticus",5023194,"Pygostolus sticticus (Fabricius, 1798)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8327","Rogas luteus",1255983,"Rogas luteus Nees, 1834","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8328","Utetes testaceus",1255010,"Utetes testaceus (Wesmael, 1838)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8329","Wachsmannia spathiiformis",1259056,"Wachsmannia spathiiformis (Ratzeburg, 1848)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8330","Wroughtonia spinator",1254618,"Wroughtonia spinator (Lepeletier, 1825)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8331","Zele albiditarsus",1252276,"Zele albiditarsus Curtis, 1832","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8332","Zele chlorophthalmus",1252271,"Zele chlorophthalmus (Spinola, 1808)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,6910
"8333","Calameuta filiformis",4492444,"Calameuta filiformis (Eversmann, 1847)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4337
"8334","Calameuta pallipes",4492446,"Calameuta pallipes (Klug, 1803)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4337
"8335","Cephus nigrinus",6096925,"Cephus nigrinus Thomson, 1871","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4337
"8336","Cephus pygmeus",5868024,"Cephus pygmeus (Linnaeus, 1767)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4337
"8337","Cephus spinipes",6096923,"Cephus spinipes (Panzer, 1800)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4337
"8338","Janus compressus",5759848,"Janus compressus (Fabricius, 1793)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4337
"8339","Janus luteipes",5759844,"Janus luteipes (Lepeletier, 1823)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4337
"8340","Phylloecus linearis",8557221,"Phylloecus linearis (Schrank, 1781)","SYNONYM","SPECIES","EXACT",98,6096928,1,54,216,1457,4337
"8341","Phylloecus niger",9421986,"Phylloecus niger (M.Harris, 1779)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,4337
"8342","Phylloecus xanthostoma",8606588,"Phylloecus xanthostoma (Eversmann, 1847)","SYNONYM","SPECIES","EXACT",98,6096929,1,54,216,1457,4337
"8343","Brachymeria minuta",9719334,"Brachymeria minuta (Linnaeus, 1767)","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,1457,9439
"8344","Brachymeria obtusata",4498513,"Brachymeria obtusata (Förster, 1859)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,9439
"8345","Brachymeria podagrica",1362524,"Brachymeria podagrica (Fabricius, 1787)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,9439
"8346","Brachymeria tibialis",8929087,"Brachymeria tibialis (Walker, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,9439
"8347","Chalcis sispes",6253266,"Chalcis sispes (Linnaeus, 1761)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,9439
"8348","Conura xanthostigma",1363678,"Conura xanthostigma (Dalman, 1820)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,9439
"8349","Haltichella rufipes",1361497,"Haltichella rufipes (Olivier, 1791)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,9439
"8350","Chrysis analis",5760382,"Chrysis analis Spinola, 1808","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8351","Chrysis angustula",5870014,"Chrysis angustula Schenck, 1856","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8352","Chrysis bicolor",5870005,"Chrysis bicolor Lepeletier, 1806","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8353","Chrysis fulgida",5870020,"Chrysis fulgida Linnaeus, 1761","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8354","Chrysis germari",8388519,"Chrysis germari Wesmael, 1839","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8355","Chrysis gracillima",5870003,"Chrysis gracillima (Förster, 1853)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8356","Chrysis ignita",5760254,"Chrysis ignita Linnaeus, 1761","ACCEPTED","SPECIES","EXACT",98,NA,1,54,216,1457,7903
"8357","Chrysis illigeri",8042873,"Chrysis illigeri Wesmael, 1839","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8358","Chrysis immaculata",5760138,"Chrysis immaculata Du Buysson, 1898","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8359","Chrysis impressa",8414437,"Chrysis impressa Schenck, 1856","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8360","Chrysis inaequalis",5760424,"Chrysis inaequalis Dahlbom, 1845","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8361","Chrysis indigotea",5870025,"Chrysis indigotea Dufour & Perris, 1840","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8362","Chrysis sexdentata",8552577,"Chrysis sexdentata Christ, 1791","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,1457,7903
"8363","Chrysis terminata",8517422,"Chrysis terminata Dahlbom, 1854","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8364","Chrysis viridula",5870017,"Chrysis viridula Linnaeus, 1761","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8365","Chrysura cuprea",4493788,"Chrysura cuprea (Rossi, 1790)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8366","Chrysura radians",4493766,"Chrysura radians (Harris, 1776)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8367","Chrysura rufiventris",4493772,"Chrysura rufiventris (Dahlbom, 1854)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8368","Chrysura trimaculata",4493837,"Chrysura trimaculata (Förster, 1853)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8369","Cleptes nitidulus",5044023,"Cleptes nitidulus (Fabricius, 1804)","SYNONYM","SPECIES","EXACT",98,1366331,1,54,216,1457,9445
"8370","Cleptes semiauratus",5869969,"Cleptes semiauratus (Linnaeus, 1761)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8371","Elampus constrictus",4493894,"Elampus constrictus (Förster, 1853)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8372","Elampus panzeri",4493900,"Elampus panzeri (Fabricius, 1804)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8373","Hedychridium ardens",4494007,"Hedychridium ardens (Coquebert, 1801)","ACCEPTED","SPECIES","EXACT",98,NA,1,54,216,1457,7903
"8374","Hedychridium caputaureum",8493990,"Hedychridium caputaureum Trautmann & Trautmann, 1919","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8375","Hedychridium coriaceum",4493938,"Hedychridium coriaceum (Dahlbom, 1854)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8376","Hedychridium roseum",4493930,"Hedychridium roseum (Rossi, 1790)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8377","Hedychrum gerstaeckeri",4494185,"Hedychrum gerstaeckeri Chevrier, 1869","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8378","Hedychrum niemelai",8528663,"Hedychrum niemelai Linsenmaier, 1959","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8379","Hedychrum nobile",4494165,"Hedychrum nobile (Scopoli, 1763)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8380","Hedychrum rutilans",4494169,"Hedychrum rutilans Dahlbom, 1854","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8381","Holopyga generosa",6097113,"Holopyga generosa (Förster, 1853)","SYNONYM","SPECIES","EXACT",98,8724551,1,54,216,1457,7903
"8382","Holopyga inflammata",5760587,"Holopyga inflammata (Förster, 1853)","DOUBTFUL","SPECIES","EXACT",97,NA,1,54,216,1457,7903
"8383","Omalus aeneus",5870042,"Omalus aeneus (Fabricius, 1787)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8384","Omalus puncticollis",7973155,"Omalus puncticollis (Mocsary, 1887)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8385","Philoctetes truncatus",4494074,"Philoctetes truncatus (Dahlbom, 1831)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8386","Pseudochrysis neglecta",10185358,"Pseudochrysis neglecta (Shuckard, 1837)","SYNONYM","SPECIES","EXACT",98,4493717,1,54,216,1457,7903
"8387","Pseudomalus auratus",4494208,"Pseudomalus auratus (Linnaeus, 1758)","DOUBTFUL","SPECIES","EXACT",97,NA,1,54,216,1457,7903
"8388","Pseudomalus pusillus",4494201,"Pseudomalus pusillus (Fabricius, 1804)","DOUBTFUL","SPECIES","EXACT",97,NA,1,54,216,1457,7903
"8389","Pseudomalus triangulifer",4494199,"Pseudomalus triangulifer (Abeille de Perrin, 1877)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8390","Pseudomalus violaceus",4494197,"Pseudomalus violaceus (Scopoli, 1763)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7903
"8391","Trichrysis cyanea",4493330,"Trichrysis cyanea (Linnaeus, 1758)","SYNONYM","SPECIES","EXACT",98,11353419,1,54,216,1457,7913
"8392","Abia aenea",8305113,"Abia aenea (Klug, 1820)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7904
"8393","Abia candens",5759487,"Abia candens Konow, 1887","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7904
"8394","Abia fasciata",5759491,"Abia fasciata (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7904
"8395","Abia sericea",5759492,"Abia sericea (Linnaeus, 1767)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7904
"8396","Cimbex connatus",4490140,"Cimbex connatus (Schrank, 1776)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7904
"8397","Cimbex femoratus",4490132,"Cimbex femoratus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7904
"8398","Cimbex luteus",4490138,"Cimbex luteus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7904
"8399","Corynis crassicornis",4490177,"Corynis crassicornis (Rossi, 1790)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7904
"8400","Corynis obscura",4490197,"Corynis obscura (Fabricius, 1775)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7904
"8401","Trichiosoma lucorum",5759445,"Trichiosoma lucorum (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7904
"8402","Trichiosoma sorbi",5759449,"Trichiosoma sorbi Hartig, 1840","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7904
"8403","Trichiosoma tibiale",5759443,"Trichiosoma tibiale Stephens, 1835","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7904
"8404","Colletes cunicularius",1348691,"Colletes cunicularius (Linnaeus, 1761)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7905
"8405","Colletes daviesanus",1348620,"Colletes daviesanus Smith, 1846","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7905
"8406","Colletes fodiens",1348658,"Colletes fodiens (Fourcroy, 1785)","ACCEPTED","SPECIES","EXACT",98,NA,1,54,216,1457,7905
"8407","Colletes halophilus",1348923,"Colletes halophilus Verhoeff, 1944","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7905
"8408","Colletes hederae",1348914,"Colletes hederae Schmidt & Westrich, 1993","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7905
"8409","Colletes marginatus",1348792,"Colletes marginatus Smith, 1846","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7905
"8410","Colletes similis",1348950,"Colletes similis Schenck, 1853","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7905
"8411","Colletes succinctus",1348704,"Colletes succinctus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7905
"8412","Hylaeus angustatus",1349822,"Hylaeus angustatus (Schenck, 1861)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7905
"8413","Hylaeus brevicornis",1349560,"Hylaeus brevicornis Nylander, 1852","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7905
"8414","Hylaeus clypearis",1349838,"Hylaeus clypearis (Schenck, 1853)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7905
"8415","Hylaeus communis",1349795,"Hylaeus communis Nylander, 1852","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7905
"8416","Hylaeus confusus",1349755,"Hylaeus confusus Nylander, 1852","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7905
"8417","Hylaeus cornutus",1349619,"Hylaeus cornutus Curtis, 1831","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,1457,7905
"8418","Hylaeus difformis",1349802,"Hylaeus difformis (Eversmann, 1852)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,1457,7905
